RBD;ESTABLECIMIENTO;LATITUD;LONGITUD;NOM_COM_RBD;COD_REG_RBD
396;INSTITUTO COMERCIAL ALEJANDRO RIVERA DÍAZ;-27,363791;-70,334877;COPIAPÓ;3
397;LICEO TÉCNICO PROFESIONAL EDWIN LATORRE RIVERO;-27,3730793;-70,32965088;COPIAPÓ;3
399;LICEO JOSÉ ANTONIO CARVAJAL;-27,37435;-70,328217;COPIAPÓ;3
400;LICEO BICENTENARIO MERCEDES FRITIS MACKENNEY;-27,369619;-70,325371;COPIAPÓ;3
401;ESCUELA BERNARDO O HIGGINS;-27,362459;-70,329453;COPIAPÓ;3
402;ESCUELA RUDECINDO ARMANDO PENA CARRASCO;-27,35911404;-70,34798863;COPIAPÓ;3
403;ESCUELA LAURA ROBLES SILVA;-27,373711;-70,306473;COPIAPÓ;3
404;ESCUELA EDUCACIÓN DIFERENCIAL MARÍA LUZ LANZA PIZARRO;-27,37200356;-70,32041168;COPIAPÓ;3
405;ESCUELA LOS ESTANDARTES;-27,36982;-70,313591;COPIAPÓ;3
406;ESCUELA VICENTE SEPÚLVEDA ROJO;-27,35685;-70,322128;COPIAPÓ;3
407;ESCUELA JESÚS FERNÁNDEZ HIDALGO;-27,374941;-70,337769;COPIAPÓ;3
408;ESCUELA PEDRO LEÓN GALLO;-27,361481;-70,324944;COPIAPÓ;3
410;ESCUELA JOSÉ MANSO DE VELASCO;-27,36322;-70,318581;COPIAPÓ;3
411;ESCUELA LAS CANTERAS;-27,37129;-70,320618;COPIAPÓ;3
413;ESCUELA LAS BRISAS;-27,35573196;-70,3310318;COPIAPÓ;3
415;LICEO DE MÚSICA DE COPIAPÓ HUGO GARRIDO GAETE;-27,37387848;-70,32836151;COPIAPÓ;3
416;ESCUELA ABRAHAM SEPÚLVEDA PIZARRO;-27,35737;-70,347443;COPIAPÓ;3
417;COLEGIO BUEN PASTOR;-27,371309;-70,328178;COPIAPÓ;3
418;ESCUELA ISABEL PEÑA MORALES;-27,3839;-70,307793;COPIAPÓ;3
419;ESCUELA HERNÁN MÁRQUEZ HUERTA;-27,41272;-70,273323;COPIAPÓ;3
420;LICEO FERNANDO ARIZTÍA RUIZ;-27,40682;-70,269547;COPIAPÓ;3
421;ESCUELA BRUNO ZAVALA FREDES;-27,380211;-70,322678;COPIAPÓ;3
423;ESCUELA SAN PEDRO;-27,324381;-70,538589;COPIAPÓ;3
427;ESCUELA LUIS CRUZ MARTÍNEZ;-27,39292;-70,298683;COPIAPÓ;3
429;LICEO CATÓLICO ATACAMA;-27,366802;-70,3368;COPIAPÓ;3
430;LICEO POLITÉCNICO BELÉN;-27,361509;-70,333351;COPIAPÓ;3
431;LICEO SAGRADO CORAZÓN;-27,366791;-70,337898;COPIAPÓ;3
433;COLEGIO ADVENTISTA DE COPIAPÓ;-27,369869;-70,32711;COPIAPÓ;3
434;ESCUELA SAN VICENTE DE PAUL;-27,367359;-70,315086;COPIAPÓ;3
435;COLEGIO PARTIC. LUIS KATUNAR ZAFARANIC; ; ;COPIAPÓ;3
437;ESCUELA TÉCNICO PROFESIONAL;-27,36244;-70,345718;COPIAPÓ;3
438;LICEO MANUEL BLANCO ENCALADA;-27,07362;-70,826851;CALDERA;3
439;ESCUELA TOTORAL;-27,367649;-70,312523;COPIAPÓ;3
440;COLEGIO PARROQUIAL PADRE NEGRO;-27,0695;-70,810699;CALDERA;3
441;ESCUELA DE CONCENTRACIÓN;-27,477699;-70,253197;TIERRA AMARILLA;3
442;ESCUELA VICTOR MANUEL SÁNCHEZ CABAÑAS;-27,483;-70,267448;TIERRA AMARILLA;3
444;ESCUELA LUIS URIBE ORREGO;-27,49749;-70,266144;TIERRA AMARILLA;3
445;ESCUELA PAUL HARRIS;-27,50318;-70,264992;TIERRA AMARILLA;3
446;ESCUELA AMOLANAS;-27,97069;-70,001984;TIERRA AMARILLA;3
447;ESCUELA SAN ANTONIO;-27,878361;-70,054153;TIERRA AMARILLA;3
448;LICEO PEDRO TRONCOSO MACHUCA;-28,57592;-70,757088;VALLENAR;3
449;LICEO JOSÉ SANTOS OSSA;-28,58086;-70,752251;VALLENAR;3
450;ESCUELA HERMANOS CARRERA;-28,562389;-70,777779;VALLENAR;3
452;ESCUELA GABRIELA MISTRAL;-28,575741;-70,762253;VALLENAR;3
453;ESCUELA IGNACIO CARRERA PINTO;-28,577009;-70,75457;VALLENAR;3
454;ESCUELA GREGORIO CASTILLO MARÍN;-28,5893;-70,752007;VALLENAR;3
455;ESCUELA REPÚBLICA DE LOS ESTADOS UNIDOS;-28,58423;-70,747948;VALLENAR;3
456;ESCUELA EDUCACIÓN DIFERENCIAL LUIS IRIARTE IRIARTE;-28,5835743;-70,74552917;VALLENAR;3
458;ESCUELA ARTURO PÉREZ CANTO;-28,58073;-70,742218;VALLENAR;3
459;ESCUELA BÁSICA ESPAÑA;-28,57317;-70,750839;VALLENAR;3
461;ESCUELA LUIS CRUZ MARTÍNEZ;-28,56885;-70,760941;VALLENAR;3
462;ESCUELA JOSÉ CAROCA LAFLOR;-28,57796097;-70,76158142;VALLENAR;3
463;ESCUELA BÁSICA ROBERTO CUADRA ALQUINTA;-28,95513;-70,894173;VALLENAR;3
464;ESCUELA BÁSICA GUALBERTO KONG FERNÁNDEZ;-28,5791;-70,759132;VALLENAR;3
466;ESCUELA BASICA JAVIERA CARRERA;-28,54130179;-70,89516014;VALLENAR;3
467;ESCUELA HERNÁN ARAVENA CONTRERAS;-29,037439;-70,89978;VALLENAR;3
468;ESCUELA BÁSICA IGNACIO FRANCO GALLO;-28,62237;-70,702637;VALLENAR;3
469;ESCUELA BÁSICA JUSTINO LEIVA AMOR;-28,65012;-70,697227;VALLENAR;3
471;ESCUELA BÁSICA SARA BEMBOW VILLEGAS;-28,596081;-70,783417;VALLENAR;3
472;ESCUELA DE HACIENDA LAS VENTANAS;-28,55556375;-70,79256541;VALLENAR;3
475;ESCUELA BASICA CAMARONES;-28,57677303;-70,76018185;VALLENAR;3
476;ESCUELA BÁSICA SOR TERESA DE LOS ANDES;-28,56995;-70,820824;VALLENAR;3
477;ESCUELA HIPOLITO CORTES GARROTE; ; ;ALTO DEL CARMEN;3
478;LICEO SANTA MARTA;-28,576159;-70,755371;VALLENAR;3
479;LICEO SAN FRANCISCO;-28,57444;-70,766441;VALLENAR;3
480;COLEGIO INGLES LAICO; ; ;VALLENAR;3
481;ESCUELA BÁSICA ALEJANDRO NOEMI HUERTA;-28,50934;-71,080147;FREIRINA;3
482;ESCUELA FORTUNATO SOZA RODRÍGUEZ;-29,10041;-71,405571;FREIRINA;3
483;ESCUELA SAMUEL E. CASTILLO LOPEZ;-28,52426;-70,989647;FREIRINA;3
484;ESCUELA DE MAITENCILLO;-28,531349;-70,923637;FREIRINA;3
485;ESCUELA BÁSICA YERBAS BUENAS;-29,2265;-71,009857;VALLENAR;3
486;LICEO JAPÓN;-28,46464;-71,210831;HUASCO;3
487;ESCUELA BÁSICA JOSÉ MIGUEL CARRERA;-28,46977;-71,219269;HUASCO;3
489;ESCUELA EL OLIVAR;-28,477369;-71,173462;HUASCO;3
490;ESCUELA PABLO NERUDA;-28,08013;-71,148743;HUASCO;3
492;COLEGIO PARTICULAR ENGLISH COLLEGE;-28,462931;-71,22773;HUASCO;3
493;ESCUELA EDUCADOR ARTURO ALVEAR RAMOS;-28,876011;-70,281853;ALTO DEL CARMEN;3
495;ESCUELA AGLADE MARÍN VARGAS;-28,970791;-70,145378;ALTO DEL CARMEN;3
496;ESCUELA DE CHOLLAY;-28,985081;-70,157173;ALTO DEL CARMEN;3
497;ESCUELA DE LA PAMPA;-28,97592;-70,212601;ALTO DEL CARMEN;3
498;ESCUELA ALGARROBILLA;-28,88349;-70,448227;ALTO DEL CARMEN;3
499;ESCUELA RICARDO CAMPILLAY CONTRERAS;-28,926559;-70,462723;ALTO DEL CARMEN;3
500;ESCUELA BÁSICA RURAL EL TAMBO;-28,97949;-70,180038;ALTO DEL CARMEN;3
501;ESCUELA DE RETAMO; ; ;ALTO DEL CARMEN;3
502;ESCUELA DE LAS MARQUESAS;-28,82419;-70,36245;ALTO DEL CARMEN;3
503;ESCUELA DE LAS BREAS;-28,994129;-70,468887;ALTO DEL CARMEN;3
504;ESCUELA GABRIELA MISTRAL;-28,925261;-70,27562;ALTO DEL CARMEN;3
505;ESCUELA; ; ;ALTO DEL CARMEN;3
506;ESCUELA DE LOS PERALES;-28,839911;-70,314697;ALTO DEL CARMEN;3
508;ESCUELA DE CHIGUINTO;-28,827141;-70,347099;ALTO DEL CARMEN;3
509;ESCUELA BÁSICA ALDECIRA ALVAREZ A.;-28,85805339;-70,28809415;ALTO DEL CARMEN;3
511;ESCUELA ALICIA FREDES; ; ;ALTO DEL CARMEN;3
512;ESCUELA DE LA VEGA; ; ;ALTO DEL CARMEN;3
513;ESCUELA DE LA HIGUERITA; ; ;ALTO DEL CARMEN;3
514;ESCUELA DE EL CORRAL;-29,016741;-70,489067;ALTO DEL CARMEN;3
515;CENTRO DE DIAGNOSTICO; ; ;LA SERENA;4
516;LICEO GABRIELA MISTRAL DE LA SERENA;-29,90328;-71,244797;LA SERENA;4
517;LICEO GREGORIO CORDOVEZ;-29,90295;-71,243362;LA SERENA;4
518;LICEO TECNICO MARTA BRUNET;-29,90633;-71,253967;LA SERENA;4
519;COLEGIO ARTURO PRAT CHACON;-29,87921;-71,240692;LA SERENA;4
520;COLEGIO JOSE GASPAR MARIN ESQUIVEL;-29,91459711;-71,22313586;LA SERENA;4
521;COLEGIO VICTOR DOMINGO SILVA;-29,931801;-71,252892;LA SERENA;4
522;COLEGIO JAVIERA CARRERA;-29,90609;-71,25515;LA SERENA;4
523;ESCUELA ALONSO DE ERCILLA;-29,87553;-71,247383;LA SERENA;4
525;COLEGIO JAPON;-29,90666;-71,246277;LA SERENA;4
526;COLEGIO JOSE MANUEL BALMACEDA;-29,919991;-71,251717;LA SERENA;4
527;COLEGIO HEROES DE LA CONCEPCION;-29,90756;-71,2547;LA SERENA;4
528;ESCUELA GERMAN RIESCO;-29,90641;-71,24469;LA SERENA;4
529;COLEGIO MANUEL RODRIGUEZ;-29,91370201;-71,24486542;LA SERENA;4
530;COLEGIO GABRIEL GONZALEZ VIDELA;-29,89786;-71,25341;LA SERENA;4
531;COLEGIO PEDRO AGUIRRE CERDA;-29,91246033;-71,22067261;LA SERENA;4
532;CEN.ED.INT.DE ADUL.ESTER VILLARREAL CASTILLO;-29,9090271;-71,24658966;LA SERENA;4
533;COLEGIO DARIO SALAS;-29,87336;-71,242783;LA SERENA;4
534;COLEGIO VILLA SAN BARTOLOME;-29,886999;-71,236382;LA SERENA;4
535;COLEGIO JOSE MIGUEL CARRERA;-29,942751;-71,263451;LA SERENA;4
536;COLEGIO DEPORTIVO OLIMPICO;-29,91077;-71,22921;LA SERENA;4
537;COLEGIO LUIS BRAILLE;-29,93267822;-71,25833893;LA SERENA;4
539;COLEGIO DE ALGARROBITO;-29,93692;-71,144043;LA SERENA;4
540;ESCUELA DE ISLON;-29,897869;-71,185318;LA SERENA;4
542;ESCUELA DE LAMBERT;-29,843019;-71,119614;LA SERENA;4
543;COLEGIO ALTOVALSOL;-29,942289;-71,121307;LA SERENA;4
544;ESCUELA DE EL MILAGRO;-29,94943619;-71,2261734;LA SERENA;4
546;COLEGIO COQUIMBITO;-29,915039;-71,149437;LA SERENA;4
548;ESCUELA DE COLONIA ALFALFARES;-29,90464;-71,234299;LA SERENA;4
549;ESCUELA DE LOS CORRALES;-30,054319;-71,054314;LA SERENA;4
550;ESCUELA DE ALMIRANTE LATORRE;-29,63662;-70,956871;LA SERENA;4
551;ESCUELA DE LAS ROJAS;-29,977631;-71,056519;LA SERENA;4
552;ESCUELA DE CHACAY ALTO;-29,6406;-71,095131;LA SERENA;4
553;ESCUELA DE BELLAVISTA;-29,92426421;-71,17507938;LA SERENA;4
554;ESCUELA DE PELICANA;-29,98753;-71,008591;LA SERENA;4
556;ESCUELA DE ROMERO;-29,88866;-71,141769;LA SERENA;4
557;ESCUELA DE SATURNO;-29,973049;-71,089233;LA SERENA;4
558;COLEGIO PUNTA DE TEATINOS;-29,816179;-71,280037;LA SERENA;4
559;COLEGIO AGUA GRANDE; ; ;LA SERENA;4
560;COLEGIO QUEBRADA DE TALCA;-30,00819;-71,036621;LA SERENA;4
561;COLEGIO EL ROMERAL;-29,72028;-71,216469;LA SERENA;4
562;COLEGIO CALETA SAN PEDRO;-29,879129;-71,271141;LA SERENA;4
563;COLEGIO LA LAJA;-29,642401;-70,772141;LA SERENA;4
564;COLEGIO LA ESTRELLA;-30,034969;-71,10952;LA SERENA;4
565;COLEGIO ADVENTISTA LA SERENA;-29,935129;-71,275391;LA SERENA;4
566;COLEGIO ISABEL RIQUELME;-29,883221;-71,225121;LA SERENA;4
567;COLEGIO SAN FRANCISCO COLL;-29,87911;-71,245827;LA SERENA;4
568;COLEGIO SAN ANTONIO;-29,904461;-71,249527;LA SERENA;4
570;COLEGIO ELENA BETTINI;-29,90818;-71,253418;LA SERENA;4
571;ESC.ESPEC.LOS PENSAMIENTOS DE JUAN XXIII;-29,939386;-71,26124;LA SERENA;4
573;ESCUELA PARTICULAR TERESA VIDELA DE G;-29,92444;-71,256927;LA SERENA;4
574;ESCUELA INDUSTRIAL SALESIANA SAN RAMON;-29,90975;-71,252022;LA SERENA;4
575;COLEGIO PROVIDENCIA;-29,902241;-71,240913;LA SERENA;4
577;COLEGIO JULIA DE LA BARRA CAMPOS; ; ;LA SERENA;4
578;LICEO BICENTENARIO DE EXCELENCIA IGNACIO CARRERA PINTO;-29,901899;-71,246246;LA SERENA;4
579;COLEGIO SEMINARIO CONCILIAR;-29,905001;-71,243149;LA SERENA;4
580;COLEGIO GERONIMO RENDIC;-29,90433437;-71,24346363;LA SERENA;4
581;ESCUELA EXPERIMENTAL DE MUSICA JORGE PEÑA HEN;-29,92764091;-71,25418854;LA SERENA;4
582;COLEGIO ANDRES BELLO;-29,90109758;-71,25307612;LA SERENA;4
583;COLEGIO SAGRADOS CORAZONES;-29,904659;-71,247299;LA SERENA;4
584;JARDIN INFANTIL MONTESSORI; ; ;LA SERENA;4
585;COLEGIO THE INTERNATIONAL SCHOOL;-29,932303;-71,26223;LA SERENA;4
587;COLEGIO SERENA;-29,915619;-71,24915;LA SERENA;4
589;COLEGIO SANTO DOMINGO;-29,921869;-71,250229;LA SERENA;4
590;COLEGIO PARTICULAR SAN JOSE;-29,93736763;-71,14869905;LA SERENA;4
591;COLEGIO INGLES CATOLICO;-29,917365;-71,25518;LA SERENA;4
592;COLEGIO MARIA AUXILIADORA; ; ;LA SERENA;4
594;COLEGIO FRANCISCO DE AGUIRRE;-29,92996407;-71,25299835;LA SERENA;4
597;COLEGIO PEDRO PABLO MUÑOZ;-29,511;-71,20237;LA HIGUERA;4
598;ESCUELA DE PUNTA DE CHOROS;-29,24604;-71,460983;LA HIGUERA;4
599;ESCUELA JOSE SANTOS OSSA;-29,3731;-71,116203;LA HIGUERA;4
600;ESCUELA DE AGUA GRANDE; ; ;LA HIGUERA;4
601;ESCUELA DE LOS MORROS;-29,38098551;-70,74277916;LA HIGUERA;4
602;ESCUELA BASICA CARLOS CONDELL;-29,6222;-71,28537;LA HIGUERA;4
604;ESCUELA DE PUNTA COLORADA;-29,35384;-71,015518;LA HIGUERA;4
606;ESCUELA BASICA SAN ANDRES;-29,44643;-71,298767;LA HIGUERA;4
607;ESCUELA LOS PAJARITOS; ; ;LA HIGUERA;4
608;ESCUELA DE LOS CHOROS;-29,290911;-71,307426;LA HIGUERA;4
609;LICEO BICENTENARIO DE EXCELENCIA INSTITUTO SUPERIOR DE COMERCIO DE COQUIMBO;-29,96055;-71,340134;COQUIMBO;4
610;LICEO INDUSTRIAL JOSE TOMAS DE URMENETA;-29,96525;-71,347221;COQUIMBO;4
611;LICEO DIEGO PORTALES;-29,95303;-71,337021;COQUIMBO;4
612;ESCUELA GUILLERMO CERECEDA;-29,971701;-71,325447;COQUIMBO;4
613;COLEGIO DE ARTES CLAUDIO ARRAU;-29,961269;-71,338287;COQUIMBO;4
614;ESCUELA PRESIDENTE ANIBAL PINTO;-29,95573;-71,339958;COQUIMBO;4
615;ESCUELA COQUIMBO;-29,954359;-71,336273;COQUIMBO;4
616;ESCUELA CARDENAL JOSE MARIA CARO;-29,96734;-71,339104;COQUIMBO;4
617;COLEGIO SANTA CECILIA;-29,953659;-71,343246;COQUIMBO;4
618;ESCUELA SANTO TOMAS DE AQUINO;-29,962;-71,254204;COQUIMBO;4
620;ESCUELA JOSE ALFARO ALFARO;-29,957069;-71,261627;COQUIMBO;4
621;ESCUELA BASICA MARIO MUNOZ SILVA;-29,967279;-71,327621;COQUIMBO;4
623;CENTRO LABORAL JEAN PIAGET;-29,96714592;-71,32640076;COQUIMBO;4
624;ESCUELA DIFERENCIAL JUAN SANDOVAL C.;-29,96768951;-71,32416534;COQUIMBO;4
625;ESCUELA TOMASA OLIVARES CAAMANO;-29,96139;-71,348793;COQUIMBO;4
626;ESCUELA BASICA DAVID LEON TAPIA;-30,26317;-71,489883;COQUIMBO;4
628;ESCUELA DE PENUELAS;-29,95158;-71,296204;COQUIMBO;4
629;COLEGIO PABLO NERUDA;-30,05068;-71,252403;COQUIMBO;4
630;COLEGIO LA HERRADURA;-29,98613;-71,361214;COQUIMBO;4
631;ESCUELA SAN RAFAEL;-30,01071;-71,256767;COQUIMBO;4
632;ESCUELA BASICA MANUEL DE SALAS;-30,19949;-71,429733;COQUIMBO;4
634;ESCUELA DE HUACHALALUME;-29,97542;-71,219368;COQUIMBO;4
635;ESCUELA DE TOTORALILLO;-30,064871;-71,366211;COQUIMBO;4
637;ESCUELA LUCILA GODOY ALCAYAGA;-29,97381;-71,299103;COQUIMBO;4
638;ESCUELA DE CAMARONES;-30,436291;-71,379044;COQUIMBO;4
639;ESCUELA DE LAS BARRANCAS;-30,213289;-71,257874;COQUIMBO;4
640;ESCUELA DE EL MOLLACO;-30,09230995;-71,13032532;COQUIMBO;4
641;ESCUELA DE LAS CARDAS;-30,27844;-71,252502;COQUIMBO;4
642;ESCUELA DE EL PENON;-30,138849;-71,215828;COQUIMBO;4
643;ESCUELA DE TAMBILLOS;-30,197321;-71,223686;COQUIMBO;4
644;ESCUELA DE PUERTO ALDEA;-30,29287;-71,609261;COQUIMBO;4
645;ESCUELA DE EL TANGUE;-30,34646;-71,558617;COQUIMBO;4
646;COLEGIO BERNARDO O´HIGGINS;-29,96076;-71,337341;COQUIMBO;4
647;COLEGIO MANUEL MONTT;-29,999411;-71,335777;COQUIMBO;4
648;COLEGIO SANTA MARTA;-29,96142;-71,34729;COQUIMBO;4
649;COLEGIO PARTICULAR GABRIELA MISTRAL;-29,963671;-71,339043;COQUIMBO;4
650;ESCUELA PARTICULAR METODISTA;-29,957479;-71,343391;COQUIMBO;4
654;COLEGIO INGLES JOHN KENNEDY; ; ;COQUIMBO;4
655;COLEGIO PARTICULAR SAN IGNACIO;-29,98802;-71,334671;COQUIMBO;4
656;LICEO BICENTENARIO DE EXCELENCIA LICEO PEDRO REGALADO S. VIDELA O.;-30,23233;-71,079941;ANDACOLLO;4
657;ESCUELA LUIS CRUZ MARTINEZ;-30,23148;-71,080063;ANDACOLLO;4
658;ESCUELA PATRICIO LYNCH;-30,246161;-71,081146;ANDACOLLO;4
659;ESCUELA PADRE BLAS HERNANDEZ SANCHEZ;-30,25531;-71,08345;ANDACOLLO;4
660;ESCUELA DE EL TORO; ; ;ANDACOLLO;4
661;ESCUELA LUIS AMENABAR OSSA;-30,16926;-71,175148;ANDACOLLO;4
662;ESCUELA DE MAITENCILLO;-30,171049;-71,10881;ANDACOLLO;4
663;ESCUELA PADRE CLARET; ; ;ANDACOLLO;4
664;COLEGIO PARROQUIAL DE ANDACOLLO;-30,231791;-71,085854;ANDACOLLO;4
665;LICEO CARLOS ROBERTO MONDACA CORTES;-30,033791;-70,709099;VICUÑA;4
666;ESCUELA BASICA LUCILA GODOY ALCAYAGA;-30,035469;-70,711029;VICUÑA;4
668;ESCUELA EDMUNDO VIDAL CARDENAS;-30,040661;-70,660828;VICUÑA;4
669;ESCUELA NEFTALI REYES;-30,03097;-70,772614;VICUÑA;4
671;ESCUELA RIOS DE ELQUI;-29,979719;-70,561508;VICUÑA;4
672;ESCUELA DE DIAGUITAS JUAN TORRES M.;-30,01967;-70,627869;VICUÑA;4
673;ESCUELA JOSE ABELARDO NUNEZ;-30,025721;-70,689392;VICUÑA;4
674;ESCUELA DE VINITA ALTA;-29,812;-70,795609;VICUÑA;4
675;ESCUELA; ; ;VICUÑA;4
676;ESCUELA DE SAN CARLOS;-30,02821;-70,811996;VICUÑA;4
678;ESCUELA AMELIA BARAHONA MUJICA;-30,003281;-70,815033;VICUÑA;4
680;ESCUELA FEDERICO BARNES PAYNE;-29,96533;-70,972801;VICUÑA;4
681;ESCUELA DE EL ARENAL;-30,023001;-70,668953;VICUÑA;4
682;ESCUELA DAGOBERTO CAMPOS NUNEZ;-29,977671;-70,952164;VICUÑA;4
683;ESCUELA DE LA CALERA;-29,99189;-70,994614;VICUÑA;4
685;ESCUELA DE LA POLVADA;-30,0255024;-70,80997657;VICUÑA;4
686;ESCUELA BÁSICA MARIO AQUILES RODRIGUEZ;-30,182261;-70,48555;PAIGUANO;4
687;ESCUELA DE HUANTA;-29,84836;-70,387398;VICUÑA;4
688;ESCUELA DE CHAPILCA;-29,897301;-70,521187;VICUÑA;4
689;ESCUELA DE VARILLAR;-29,951309;-70,536499;VICUÑA;4
690;LICEO BICENTENARIO DE EXCELENCIA COLEGIO ANTONIO VARAS;-30,032721;-70,707787;VICUÑA;4
691;ESCUELA MUNICIPAL CIELO CLARO--PAIHUANO;-30,027321;-70,517487;PAIGUANO;4
692;ESCUELA JERONIMO GODOY VILLANUEVA;-30,123899;-70,493912;PAIGUANO;4
693;ESCUELA BASICA HECTOR MANUEL HERNANDEZ;-30,03318;-70,468536;PAIGUANO;4
694;ESCUELA GABRIELA MISTRAL;-30,0938;-70,494972;PAIGUANO;4
695;ESCUELA BASICA SANTIAGO BUERAS A.;-29,9895;-70,528839;PAIGUANO;4
696;ESCUELA MUNICIPAL LA ORTIGA;-30,2034;-70,487198;PAIGUANO;4
697;ESCUELA MUNICIPAL ALCOHUAZ;-30,23151;-70,494347;PAIGUANO;4
699;ESCUELA MARIA ISABEL PERALTA P.;-30,142639;-70,406197;PAIGUANO;4
701;LICEO ESTELA AVILA MOLINA;-30,60384;-71,205368;OVALLE;4
704;LICEO ALEJANDRO ALVAREZ JOFRE;-30,60228;-71,204826;OVALLE;4
705;LICEO BICENTENARIO DE EXCELENCIA  POLITECNICO DE OVALLE;-30,5989;-71,205589;OVALLE;4
706;COLEGIO FRAY JORGE;-30,606279;-71,201431;OVALLE;4
707;ESCUELA BASICA HELENE LANG;-30,605101;-71,203308;OVALLE;4
708;ESCUELA ANTONIO TIRADO LANAS;-30,601959;-71,190277;OVALLE;4
709;ESCUELA BASICA OSCAR ARAYA MOLINA;-30,590639;-71,197983;OVALLE;4
710;ESCUELA BASICA JOSE TOMAS OVALLE B.;-30,60251;-71,210564;OVALLE;4
711;ESCUELA GUARDIAMARINA ERNESTO RIQUELME V;-30,59634;-71,190567;OVALLE;4
712;ESCUELA BÁSICA ARTURO ALESSANDRI PALMA;-30,605511;-71,208893;OVALLE;4
713;ESCUELA ARTURO VILLALON SIEULANNE;-30,580601;-71,409798;OVALLE;4
714;ESCUELA BASICA VISTA HERMOSA;-30,593491;-71,193497;OVALLE;4
715;ESCUELA BASICA BERNARDO O¦HIGGINS RIQUELME;-30,64397;-71,238487;OVALLE;4
716;ESC.PADRE JOSEPH BENEDIKT STEGMEIER;-30,62958;-71,12294;OVALLE;4
718;ESCUELA MARCOS MACUADA OGALDE;-30,637529;-71,283798;OVALLE;4
719;COLEGIO YUNGAY;-30,60767746;-71,20037842;OVALLE;4
721;ESCUELA BASICA FLORENCIO ESPINOZA LOPEZ;-30,590981;-71,182877;OVALLE;4
722;ESC. HEBERTO VELAZQUEZ VELAZQUEZ;-30,568769;-71,164467;OVALLE;4
723;ESCUELA VILLORRIO EL TALHUEN;-30,56094;-71,272079;OVALLE;4
724;ESCUELA BASICA CALETA EL MAITEN;-31,144341;-71,659782;OVALLE;4
725;ESCUELA EL CRISOL;-30,62628;-71,21608;OVALLE;4
726;ESCUELA QUEBRADA SECA DE SOTAQUI;-30,617029;-71,054443;OVALLE;4
727;ESCUELA LA PALOMA;-30,7164;-71,0214;OVALLE;4
728;ESCUELA EL ALGARROBO;-30,629391;-71,463661;OVALLE;4
729;ESCUELA BASICA LOS OLIVOS;-30,573681;-71,440033;OVALLE;4
730;ESCUELA BASICA LUCIA NUNEZ DE LA CUADRA;-30,618;-71,368187;OVALLE;4
731;ESCUELA EL TRAPICHE;-30,629841;-71,328499;OVALLE;4
732;ESCUELA HIGUERITAS UNIDAS; ; ;OVALLE;4
733;ESCUELA SANTA CRISTINA;-30,537189;-71,447968;OVALLE;4
735;ESCUELA LA QUIROGA;-30,559919;-71,373917;OVALLE;4
736;ESCUELA BASICA LOS SOSSAS;-30,613791;-71,402122;OVALLE;4
737;ESCUELA BASICA VALENTIN LETELIER;-30,563919;-71,150131;OVALLE;4
738;ESCUELA BASICA PEJERREYES; ; ;OVALLE;4
739;ESCUELA BASICA JULIO MONTT SALAMANCA; ; ;OVALLE;4
740;ESCUELA PEDRO ENRIQUE ALFONSO BARRIOS;-30,606979;-71,495979;OVALLE;4
741;ESCUELA SONORA; ; ;OVALLE;4
743;ESCUELA CARACHILLA;-30,668949;-71,077713;OVALLE;4
744;ESCUELA ORURO;-30,663139;-71,516586;OVALLE;4
745;ESCUELA LA HIGUERA DE PALOMA;-30,68733;-71,046997;OVALLE;4
746;ESCUELA EL SAUCE;-30,532021;-71,670609;OVALLE;4
747;ESCUELA CERRO TAMAYA;-30,58083;-71,259659;OVALLE;4
749;ESCUELA TRANQUE RECOLETA;-30,508921;-71,10466;OVALLE;4
750;ESCUELA ELVIRA DEL CARMEN OCHOA AVILES;-30,5455;-71,166077;OVALLE;4
752;ESCUELA VALLE HERMOSO;-30,52936;-71,11998;OVALLE;4
753;ESC.BAS.JUAN PABLO ARTIGUES PENAFIEL;-30,499491;-71,151413;OVALLE;4
754;ESCUELA LA ARAUCANA;-30,659361;-71,107552;OVALLE;4
755;ESCUELA CANELILLA;-30,56728;-71,101967;OVALLE;4
756;ESCUELA SANTA CATALINA;-30,604059;-71,156967;OVALLE;4
757;ESCUELA BASICA EL GUINDO;-30,64345;-71,107681;OVALLE;4
758;ESCUELA CORDILLERA;-30,711889;-71,203201;OVALLE;4
759;ESCUELA BASICA GASPAR CABRALES;-30,5177;-71,485573;OVALLE;4
760;ESCUELA LAS LOMAS DE PUNILLA;-30,580059;-71,555557;OVALLE;4
761;ESCUELA SAN EUGENIO; ; ;OVALLE;4
762;ESCUELA CALETA EL TORO;-30,741631;-71,699272;OVALLE;4
763;COLEGIO SAN JUAN BAUTISTA;-30,59938;-71,203827;OVALLE;4
766;COLEGIO SANTA MARIA EUFRASIA;-30,597179;-71,193024;OVALLE;4
767;COLEGIO PARTICULAR GABRIELA MISTRAL;-30,604361;-71,198372;OVALLE;4
768;COLEGIO LA PROVIDENCIA;-30,603609;-71,196198;OVALLE;4
769;COLEGIO SAN VIATOR;-30,60083;-71,192291;OVALLE;4
770;COLEGIO AMALIA ERRAZURIZ;-30,611938;-71,21721;OVALLE;4
771;ESCUELA PARTICULAR EL ARRAYAN;-30,729561;-71,10318;OVALLE;4
772;LICEO AGRICOLA DE OVALLE TADEO PERRY BARN;-30,579281;-71,188026;OVALLE;4
